SO ID,Date,Item,Vendor,Additional Fabric Surcharge,Block Value,Fabric Quantity
16451-2,23/10/2019,Super - (10012.006.20),Filarte,0,46,1.10
16451-2,23/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,46,1.10
16451-1,23/10/2019,Super - (10012.006.20),Filarte,0,48,3.30
16451-1,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
16450-9,23/10/2019,Flannel - (30071.001.1),Filarte,.25,60,4.20
16450-9,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,60,4.20
16450-8,23/10/2019,Flannel - (30071.001.1),Filarte,.25,62,4.20
16450-8,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,62,4.20
16450-7,23/10/2019,Flannel - (30071.001.1),Filarte,.05,52,3.70
16450-7,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.70
16450-6,23/10/2019,Flannel - (30071.001.1),Filarte,.05,50,3.70
16450-6,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.70
16450-5,23/10/2019,Flannel - (30071.001.1),Filarte,.05,48,3.50
16450-5,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.50
16450-4,23/10/2019,Super - (10005.814.1),Filarte,.05,106,3.90
16450-4,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,106,3.90
16450-3,23/10/2019,Flannel - (30071.001.1),Filarte,.05,46,3.50
16450-3,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.50
16450-2,23/10/2019,Super - (10005.814.1),Filarte,.05,102,3.70
16450-2,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,102,3.70
16450-12,23/10/2019,Flannel - (30071.001.1),Filarte,.05,56,3.90
16450-12,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.90
16450-11,23/10/2019,Flannel - (30071.001.1),Filarte,.05,54,3.90
16450-11,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.90
16450-10,23/10/2019,Flannel - (30071.001.1),Filarte,.25,58,4.20
16450-10,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,58,4.20
16450-1,23/10/2019,Super - (10005.814.1),Filarte,.05,98,3.70
16450-1,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,98,3.70
16449-3,23/10/2019,AA Collection - (TRA001),Jerome Clothiers,0,46,2.00
16449-3,23/10/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
16449-2,23/10/2019,BB Collection - (TRE1771),Jerome Clothiers,0,50,2.00
16449-2,23/10/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
16449-1,23/10/2019,BB Collection - (TRE1771),Jerome Clothiers,0,46,1.10
16449-1,23/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,46,1.10
16448-1,23/10/2019,AA Collection - (TRA018),Jerome Clothiers,0,52,3.50
16448-1,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
16428-1,23/10/2019,Cashmere Wish - (668037),Loro Piana,0,98,2.00
16428-1,23/10/2019,Basic CMT – Jacket,CMT - Basic,0,98,2.00
16418-1,23/10/2019,Flannel - (10014.044.6),Filarte,0,52,3.60
16418-1,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.60
16414-2,23/10/2019,A Collection - (TRG044),Jerome Clothiers,0,98,1.52
16414-2,23/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,98,1.52
16414-1,23/10/2019,A Collection - (TRG044),Jerome Clothiers,0,48,2.06
16414-1,23/10/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.06
16413-1,23/10/2019,New Fine Worsted - (8956),Dugdale Bros,0,54,3.70
16413-1,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
16412-1,23/10/2019,Reda Esquire - (710240),Long Wear,0,54,2.60
16412-1,23/10/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.60
16411-1,23/10/2019,New Fine Worsted - (8955),Dugdale Bros,0,52,3.50
16411-1,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
16410-1,23/10/2019,AA Collection - (TRA007),Jerome Clothiers,0,48,2.00
16410-1,23/10/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
16409-1,23/10/2019,FANCY FLANNELS - (P083-17),Ariston,.2,44,2.50
16409-1,23/10/2019,Basic CMT – Jacket,CMT - Basic,0,44,2.50
16408-1,23/10/2019,A Collection - (TROC011),Jerome Clothiers,0,44,2.23
16408-1,23/10/2019,Basic CMT – Overcoat,CMT - Basic,0,44,2.23
16407-1,23/10/2019,Super - (10005T.001.5),Filarte,0,54,3.70
16407-1,23/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
16405-4,23/10/2019,AA Collection - (TSHL069),Jerome Clothiers,0,43,2.05
16405-4,23/10/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.05
16405-3,23/10/2019,AA Collection - (TSHL003),Jerome Clothiers,0,43,2.05
16405-3,23/10/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.05
16405-2,23/10/2019,AA Collection - (TSHL003),Jerome Clothiers,0,43,2.05
16405-2,23/10/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.05
16405-1,23/10/2019,AA Collection - (TSHL003),Jerome Clothiers,0,43,2.05
16405-1,23/10/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.05
16404-1,23/10/2019,A Collection - (TSHL060),Jerome Clothiers,0,41,1.90
16404-1,23/10/2019,Basic CMT – Shirt,CMT - Basic,0,41,1.90
16403-1,22/10/2019,AA Collection - (TRA017),Jerome Clothiers,0,48,3.30
16403-1,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
16402-1,22/10/2019,Super - (10013.080.5),Filarte,.05,54,3.70
16402-1,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
16401-1,22/10/2019,AA Collection - (TRA017),Jerome Clothiers,0,130,4.00
16401-1,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,130,4.00
16400-1,22/10/2019,J-SILK ROAD - (B023-2),Ariston,.4,50,1.40
16400-1,22/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,50,1.40
16399-1,22/10/2019,Royal Classic Vantage - (3452),Dugdale Bros,0,52,3.50
16399-1,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
16398-1,22/10/2019,D Collection - (TRE1748),Jerome Clothiers,0,56,2.80
16398-1,22/10/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.80
16397-1,22/10/2019,BB Collection - (TROC026),Jerome Clothiers,0,56,2.50
16397-1,22/10/2019,Basic CMT – Trouser,CMT - Basic,0,56,2.50
16396-1,22/10/2019,Perennial Solids - (225711),Artextile,.15,52,4.30
16396-1,22/10/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,52,4.30
16395-2,22/10/2019,FRESCO 3 - (510250),Huddersfield Fine Worsteds,0,52,2.00
16395-2,22/10/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
16395-1,22/10/2019,FRESCO 3 - (510250),Huddersfield Fine Worsteds,.15,52,3.70
16395-1,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.70
16391-2,22/10/2019,FRESCO 3 - (510253),Huddersfield Fine Worsteds,0,52,3.50
16391-2,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
16391-1,22/10/2019,FRESCO 3 - (510249),Huddersfield Fine Worsteds,0,52,3.50
16391-1,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
16385-9,22/10/2019,AA Collection - (TRA022),Jerome Clothiers,0,52,1.00
16385-9,22/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,52,1.00
16385-8,22/10/2019,AA Collection - (TRA022),Jerome Clothiers,0,54,3.70
16385-8,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
16385-7,22/10/2019,AA Collection - (TRA022),Jerome Clothiers,0,50,1.00
16385-7,22/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,50,1.00
16385-6,22/10/2019,AA Collection - (TRA022),Jerome Clothiers,0,50,3.50
16385-6,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
16385-5,22/10/2019,AA Collection - (TRA022),Jerome Clothiers,0,48,3.40
16385-5,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.40
16385-4,22/10/2019,AA Collection - (TSHL002),Jerome Clothiers,0,41,1.85
16385-4,22/10/2019,Basic CMT – Shirt,CMT - Basic,0,41,1.85
16385-3,22/10/2019,AA Collection - (TSHL002),Jerome Clothiers,0,39,1.85
16385-3,22/10/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
16385-2,22/10/2019,AA Collection - (TSHL002),Jerome Clothiers,0,40,1.85
16385-2,22/10/2019,Basic CMT – Shirt,CMT - Basic,0,40,1.85
16385-12,22/10/2019,AA Collection - (TRA022),Jerome Clothiers,0,52,3.50
16385-12,22/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
16385-11,22/10/2019,AA Collection - (TRA022),Jerome Clothiers,0,54,1.00
16385-11,22/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,54,1.00
16385-10,22/10/2019,AA Collection - (TRA022),Jerome Clothiers,0,48,1.00
16385-10,22/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,48,1.00
16385-1,22/10/2019,AA Collection - (TSHL002),Jerome Clothiers,0,38,1.85
16385-1,22/10/2019,Basic CMT – Shirt,CMT - Basic,0,38,1.85
16380-1,22/10/2019,New Dynamic - (P123-23),Ariston,.15,48,4.20
16380-1,22/10/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,48,4.20
16379-1,22/10/2019,Drago Rugby Flannel - (801536),Long Wear,.25,48,2.30
16379-1,22/10/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.30
16378-3,22/10/2019,Casual & Leisure - (C120-17),Ariston,0,50,2.00
16378-3,22/10/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
16378-2,22/10/2019,AA Collection - (TRA001),Jerome Clothiers,0,50,2.00
16378-2,22/10/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
16378-1,22/10/2019,Casual & Leisure - (C120-14),Ariston,0,50,2.00
16378-1,22/10/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
16377-2,21/10/2019,A Collection - (TROC013),Jerome Clothiers,0,50,2.40
16377-2,21/10/2019,Basic CMT – Overcoat,CMT - Basic,0,50,2.40
16376-2,21/10/2019,BB Collection - (TRE1737),Jerome Clothiers,0,102,1.42
16376-2,21/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,102,1.42
16376-1,21/10/2019,AA Collection - (TRA018),Jerome Clothiers,0,48,3.40
16376-1,21/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.40
16375-2,21/10/2019,Flannel - (10614.004.1),Filarte,.4,46,1.45
16375-2,21/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,46,1.45
16375-1,21/10/2019,Flannel - (10614.004.1),Filarte,.1,48,3.75
16375-1,21/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.75
16374-1,21/10/2019,Casual - (10033.034.1),Filarte,.15,50,4.00
16374-1,21/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,4.00
16373-1,21/10/2019,AA Collection - (TRA017),Jerome Clothiers,0,48,3.30
16373-1,21/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
16371-1,21/10/2019,BB Collection - (TRE1739),Jerome Clothiers,0,52,3.90
16371-1,21/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.90
16370-1,21/10/2019,A Collection - (TRG059),Jerome Clothiers,0,52,3.90
16370-1,21/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.90
16369-1,21/10/2019,Flannel - (10017.044.9),Filarte,.2,56,2.50
16369-1,21/10/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.50
16359-1,21/10/2019,TIRRENO - (122428),AC Shirt,0,33,1.84
16359-1,21/10/2019,Basic CMT – Shirt,CMT - Basic,0,33,1.84
16358-1,21/10/2019,BALMORAC - (122066),AC Shirt,0,41,1.85
16358-1,21/10/2019,Basic CMT – Shirt,CMT - Basic,0,41,1.85
16357-1,20/10/2019,BB Collection - (TRE1747),Jerome Clothiers,0,54,2.50
16357-1,20/10/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.50
16356-1,20/10/2019,J-BLAZER - (P133-11),Ariston,.25,54,2.50
16355-3,20/10/2019,CMT Item,Gladson,0,40,2.21
16355-3,20/10/2019,Basic CMT – Shirt,CMT - Basic,0,40,2.21
16355-2,20/10/2019,CMT Item,Gladson,0,40,1.99
16355-2,20/10/2019,Basic CMT – Shirt,CMT - Basic,0,40,1.99
16355-1,20/10/2019,EXEL BLUE - (835019),Dormeuil,.45,58,5.30
16355-1,20/10/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,58,5.30
16354-2,20/10/2019,AA Collection - (TRA025),Jerome Clothiers,0,50,2.00
16354-2,20/10/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
16354-1,20/10/2019,AA Collection - (TRA025),Jerome Clothiers,0,102,4.55
16354-1,20/10/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,102,4.55
16353-2,20/10/2019,AA Collection - (TRA018),Jerome Clothiers,0,50,3.50
16353-2,20/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
16353-1,20/10/2019,WORSTED ALSPORT II - (520029),Huddersfield Fine Worsteds,.2,50,2.50
16353-1,20/10/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.50
16352-2,20/10/2019,FLANNEL 2 - (510062),Huddersfield Fine Worsteds,.4,110,1.42
16352-2,20/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,110,1.42
16352-1,20/10/2019,FLANNEL 2 - (510062),Huddersfield Fine Worsteds,.1,56,4.10
16352-1,20/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,4.10
16351-1,20/10/2019,Rugby - (7WA379.001/20),Drago,.25,50,2.20
16351-1,20/10/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.20
16350-1,20/10/2019,A Collection - (TRG115),Jerome Clothiers,0,50,2.40
16350-1,20/10/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.40
16349-2,20/10/2019,Perennial Solids - (225709),Artextile,.4,102,1.40
16349-2,20/10/2019,Basic CMT – Waistcoat,CMT - Basic,0,102,1.40
16349-1,20/10/2019,Perennial Solids - (225709),Artextile,0,54,3.70
16349-1,20/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
16348-3,20/10/2019,NEW COTTON LINEN 2018 - (406081),Huddersfield Fine Worsteds,0,48,2.00
16348-3,20/10/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
16348-2,20/10/2019,NEW COTTON LINEN 2018 - (406081),Huddersfield Fine Worsteds,.15,48,3.50
16348-2,20/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.50
16348-1,20/10/2019,Super - (10005T.043.2),Filarte,0,48,3.30
16348-1,20/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
16347-1,20/10/2019,AA Collection - (TRA025),Jerome Clothiers,0,46,2.00
16347-1,20/10/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
16346-1,20/10/2019,A Collection - (TROC009),Jerome Clothiers,0,48,2.64
16346-1,20/10/2019,Basic CMT – Overcoat,CMT - Basic,0,48,2.64
16345-1,20/10/2019,Super - (10005T.001.2),Filarte,.15,46,3.50
16345-1,20/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.50
16344-1,20/10/2019,A Collection - (TROC012),Jerome Clothiers,0,52,2.51
16344-1,20/10/2019,Basic CMT – Overcoat,CMT - Basic,0,52,2.51
16343-1,20/10/2019,CMT Item,Artextile,0,50,2.55
16343-1,20/10/2019,Basic CMT – Overcoat,CMT - Basic,0,50,2.55
16342-1,20/10/2019,C Collection - (TRE1656),Jerome Clothiers,0,50,2.40
16342-1,20/10/2019,Basic CMT – Overcoat,CMT - Basic,0,50,2.40
16341-2,20/10/2019,Reda Vidame - (780036),Long Wear,0,50,2.00
16341-2,20/10/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
16341-1,20/10/2019,C Collection - (TRE1655),Jerome Clothiers,0,46,2.31
16341-1,20/10/2019,Basic CMT – Overcoat,CMT - Basic,0,46,2.31
16340-2,19/10/2019,FRESCO 3 - (510218),Huddersfield Fine Worsteds,0,52,2.00
16340-2,19/10/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
16340-1,19/10/2019,FRESCO 3 - (510218),Huddersfield Fine Worsteds,0,52,3.50
16340-1,19/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
16338-1,19/10/2019,Super - (10013.132.4),Filarte,0,46,3.30
16338-1,19/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.30
16337-1,19/10/2019,CMT Item,Long Wear,.3,48,4.85
16337-1,19/10/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,48,4.85
16336-1,19/10/2019,A Collection - (TROC009),Jerome Clothiers,0,54,2.55
16336-1,19/10/2019,Basic CMT – Overcoat,CMT - Basic,0,54,2.55
16335-1,19/10/2019,A Collection - (TROC010),Jerome Clothiers,0,46,2.31
16335-1,19/10/2019,Basic CMT – Overcoat,CMT - Basic,0,46,2.31
16331-2,19/10/2019,Connoisseur - (04124),Carnet,.2,64,2.80
16331-2,19/10/2019,Basic CMT – Trouser,CMT - Basic,0,64,2.80
16331-1,19/10/2019,Torino - (08409),Carnet,.4,64,2.90
16331-1,19/10/2019,Basic CMT – Jacket,CMT - Basic,0,64,2.90
16320-3,19/10/2019,Plain Flannel - (A759-8),Ariston,0,94,3.60
16320-3,19/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,94,3.60
16320-2,19/10/2019,New Evergreen - (P139-28),Ariston,0,94,3.50
16320-2,19/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,94,3.50
16320-1,19/10/2019,Cortina - (A407.013/01),Drago,.05,94,3.60
16320-1,19/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,94,3.60
16311-1,19/10/2019,Tropical Taste - (08804),Carnet,.1,56,4.10
16311-1,19/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,4.10
16302-1,19/10/2019,Sport Jacket - (225013),Artextile,0,52,2.00
16302-1,19/10/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.00
16301-1,18/10/2019,MURGIA MELANGE - (121916),AC Shirt,0,30,1.82
16301-1,18/10/2019,Basic CMT – Shirt,CMT - Basic,0,30,1.82
16300-1,18/10/2019,TROPICO - (122105),AC Shirt,0,39,1.99
16300-1,18/10/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.99
16299-1,18/10/2019,Contemporary - (A913-147),Ariston,.05,102,3.90
16299-1,18/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,102,3.90
16298-1,18/10/2019,VICTORIA  - (FM304592-1070),Thomas Mason,0,39,1.85
16298-1,18/10/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
16297-2,18/10/2019,A Collection - (TROC012),Jerome Clothiers,0,56,2.60
16297-2,18/10/2019,Basic CMT – Overcoat,CMT - Basic,0,56,2.60
16297-1,18/10/2019,Super - (10005.001.34),Filarte,0,56,3.70
16297-1,18/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.70
16296-1,18/10/2019,FLANNEL 2 - (510032),Huddersfield Fine Worsteds,0,50,2.40
16296-1,18/10/2019,Basic CMT – Overcoat,CMT - Basic,0,50,2.40
16295-3,18/10/2019,Flannel - (10617.001.3),Filarte,0,52,2.00
16295-3,18/10/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.00
16295-2,18/10/2019,Flannel - (10014.044.5),Filarte,0,52,2.15
16295-2,18/10/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.15
16295-1,18/10/2019,AA Collection - (TRA010),Jerome Clothiers,0,52,2.00
16295-1,18/10/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.00
16292-1,18/10/2019,AA Collection - (TRA004),Jerome Clothiers,0,98,3.50
16292-1,18/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,98,3.50
16280-2,18/10/2019,AA Collection - (TRA011),Jerome Clothiers,0,50,2.30
16280-2,18/10/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.30
16280-1,18/10/2019,AA Collection - (TRA011),Jerome Clothiers,0,50,2.00
16280-1,18/10/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
16279-1,18/10/2019,A Collection - (TRG130),Jerome Clothiers,0,54,3.70
16279-1,18/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
16274-1,18/10/2019,Gabardilia - (S05001),Loro Piana,.2,56,2.50
16274-1,18/10/2019,Basic CMT – Trouser,CMT - Basic,0,56,2.50
16272-1,18/10/2019,FRESCO 3 - (510251),Huddersfield Fine Worsteds,0,54,3.70
16272-1,18/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
16271-2,18/10/2019,CHELSEA 3 - (108187),Huddersfield Fine Worsteds,.05,50,3.70
16271-2,18/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.70
16271-1,18/10/2019,A Collection - (TROC013),Jerome Clothiers,0,48,2.33
16271-1,18/10/2019,Basic CMT – Overcoat,CMT - Basic,0,48,2.33
16270-2,18/10/2019,CMT Item,Long Wear,0,52,2.06
16270-2,18/10/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.06
16270-1,18/10/2019,CMT Item,Long Wear,.1,52,3.90
16270-1,18/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.90
16269-1,18/10/2019,A Collection - (TROC009),Jerome Clothiers,0,56,2.60
16269-1,18/10/2019,Basic CMT – Overcoat,CMT - Basic,0,56,2.60
16267-1,18/10/2019,A Collection - (TROC013),Jerome Clothiers,0,58,2.71
16267-1,18/10/2019,Basic CMT – Overcoat,CMT - Basic,0,58,2.71
16266-1,18/10/2019,AA Collection - (TRA047),Jerome Clothiers,0,46,2.15
16266-1,18/10/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.15
16265-1,18/10/2019,A Collection - (TROC012),Jerome Clothiers,0,56,2.60
16265-1,18/10/2019,Basic CMT – Overcoat,CMT - Basic,0,56,2.60
16264-3,18/10/2019,AA Collection - (TRA001),Jerome Clothiers,0,48,2.00
16264-3,18/10/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
16264-2,18/10/2019,Contemporary - (A913-432),Ariston,.05,46,2.05
16264-2,18/10/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.05
16264-1,18/10/2019,Contemporary - (A913-433),Ariston,.05,46,2.05
16264-1,18/10/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.05
16263-1,17/10/2019,A Collection - (TRE1431),Jerome Clothiers,0,50,2.60
16263-1,17/10/2019,Basic CMT – Overcoat,CMT - Basic,0,50,2.60
16261-1,17/10/2019,Perennial Solids - (225706),Artextile,.2,60,4.00
16261-1,17/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,60,4.00
16260-3,17/10/2019,BB Collection - (TRE1921),Jerome Clothiers,0,60,2.90
16260-3,17/10/2019,Basic CMT – Jacket,CMT - Basic,0,60,2.90
16260-2,17/10/2019,HERRINGBONE - (121139),AC Shirt,0,44,2.00
16260-2,17/10/2019,Basic CMT – Shirt,CMT - Basic,0,44,2.00
16260-1,17/10/2019,AA Collection - (TRA010),Jerome Clothiers,0,54,2.00
16260-1,17/10/2019,Basic CMT – Trouser,CMT - Basic,0,54,2.00
16259-1,17/10/2019,FLANNEL 2 - (510002),Huddersfield Fine Worsteds,.1,54,2.75
16259-1,17/10/2019,Basic CMT – Overcoat,CMT - Basic,0,54,2.75
16258-1,17/10/2019,Super - (10005.001.89),Filarte,.2,62,2.50
16258-1,17/10/2019,Basic CMT – Jacket,CMT - Basic,0,62,2.50
16257-1,17/10/2019,CMT Item,Dugdale Bros,0,50,2.00
16257-1,17/10/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
16256-1,17/10/2019,Harris Tweed - (08232),Carnet,.5,52,5.50
16256-1,17/10/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,52,5.50
16255-1,17/10/2019,Harris Tweed - (08244),Carnet,.5,52,5.65
16255-1,17/10/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,52,5.65
16250-1,17/10/2019,AA Collection - (TRA004),Jerome Clothiers,0,44,3.00
16250-1,17/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,44,3.00
16247-1,17/10/2019,Milano - (C1011),Carnet,0,46,2.00
16247-1,17/10/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
16242-1,17/10/2019,AA Collection - (TRA005),Jerome Clothiers,0,58,2.60
16242-1,17/10/2019,Basic CMT – Jacket,CMT - Basic,0,58,2.60
16240-1,17/10/2019,CLIPPER - (122625),AC Shirt,0,38,1.85
16240-1,17/10/2019,Basic CMT – Shirt,CMT - Basic,0,38,1.85
16237-2,17/10/2019,Super - (10015T.001.4),Filarte,0,50,2.15
16237-2,17/10/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.15
16236-1,17/10/2019,Connoisseur - (04132),Carnet,.1,52,3.85
16236-1,17/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.85
16228-1,17/10/2019,A Collection - (TROC009),Jerome Clothiers,0,48,2.79
16228-1,17/10/2019,Basic CMT – Overcoat,CMT - Basic,0,48,2.79
16227-1,17/10/2019,A Collection - (TROC012),Jerome Clothiers,0,48,2.33
16227-1,17/10/2019,Basic CMT – Overcoat,CMT - Basic,0,48,2.33
16226-2,17/10/2019,BLASONE II - (1814),Huddersfield Fine Worsteds,0,50,2.00
16226-2,17/10/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
16226-1,17/10/2019,BLASONE II - (1991),Huddersfield Fine Worsteds,0,54,2.50
16226-1,17/10/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.50
16225-3,17/10/2019,CMT Item,Harrisons,.15,46,3.90
16225-3,17/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.90
16225-2,17/10/2019,CMT Item,Test Vendor,0,46,2.00
16225-2,17/10/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
16224-1,17/10/2019,B Collection - (TR9085),Jerome Clothiers,0,52,2.00
16224-1,17/10/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
16223-1,16/10/2019,AA Collection - (TRA025),Jerome Clothiers,0,46,2.20
16223-1,16/10/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.20
16222-1,16/10/2019,FLANNEL 2 - (510027),Huddersfield Fine Worsteds,.1,46,2.82
16222-1,16/10/2019,Basic CMT – Overcoat,CMT - Basic,0,46,2.82
16221-1,16/10/2019,Flannel - (10239.003.2),Filarte,.05,56,4.05
16221-1,16/10/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,4.05
16220-1,16/10/2019,Reda Vidame - (780033),Long Wear,.25,54,2.70
16220-1,16/10/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.70
16219-1,16/10/2019,Flannel - (10014.044.5),Filarte,.3,56,2.60
16219-1,16/10/2019,Basic CMT – Trouser,CMT - Basic,0,56,2.60
16218-2,16/10/2019,CMT Item,Long Wear,0,50,2.00
